LMB2-1.2_002886,NA,hypothetical protein
LMB2-1.2_002887,NA,MarR family transcriptional regulator
LMB2-1.2_002888,NA,DUF4129 domain-containing protein
LMB2-1.2_002889,NA,hypothetical protein
LMB2-1.2_002890,NA,MoxR family ATPase
LMB2-1.2_002891,NA,DUF58 domain-containing protein
LMB2-1.2_002893,"uvrA;go_function=DNA binding|0003677||IEA,ATP binding|0005524||IEA,ATP hydrolysis activity|0016887||IEA;go_process=nucleotide-excision repair|0006289||IEA",excinuclease ABC subunit UvrA
LMB2-1.2_002894,"uvrC;go_component=excinuclease repair complex|0009380||IEA;go_function=DNA binding|0003677||IEA,protein binding|0005515||IEA,excinuclease ABC activity|0009381||IEA;go_process=nucleotide-excision repair|0006289||IEA",excinuclease ABC subunit UvrC
LMB2-1.2_002895,rapZ;go_function=ATP binding|0005524||IEA,RNase adapter RapZ
LMB2-1.2_002896,whiA;go_function=DNA binding|0003677||IEA;go_process=regulation of sporulation|0043937||IEA,DNA-binding protein WhiA
LMB2-1.2_002897,NA,superoxide dismutase
LMB2-1.2_002898,"gap;go_process=gluconeogenesis|0006094||IEA,glycolytic process|0006096||IEA,glyceraldehyde-3-phosphate metabolic process|0019682||IEA",type I glyceraldehyde-3-phosphate dehydrogenase
LMB2-1.2_002899,NA,phosphoglycerate kinase
LMB2-1.2_002900,tpiA;go_function=triose-phosphate isomerase activity|0004807||IEA;go_process=glycolytic process|0006096||IEA,triose-phosphate isomerase
LMB2-1.2_002901,secG;go_component=integral component of plasma membrane|0005887||IEA;go_function=protein-transporting ATPase activity|0015450||IEA;go_process=protein transport by the Sec complex|0043952||IEA,preprotein translocase subunit SecG
LMB2-1.2_002902,NA,RNA polymerase-binding protein RbpA
LMB2-1.2_002906,"tig;go_component=nascent polypeptide-associated complex|0005854||IEA;go_function=peptidyl-prolyl cis-trans isomerase activity|0003755||IEA,unfolded protein binding|0051082||IEA;go_process='de novo' cotranslational protein folding|0051083||IEA",trigger factor
LMB2-1.2_002907,NA,tetratricopeptide repeat protein
LMB2-1.2_002908,NA,ATP-dependent Clp protease proteolytic subunit
LMB2-1.2_002909,NA,ATP-dependent Clp protease proteolytic subunit
LMB2-1.2_002910,NA,sugar-binding transcriptional regulator
LMB2-1.2_002911,deoC;go_function=deoxyribose-phosphate aldolase activity|0004139||IEA;go_process=deoxyribonucleotide catabolic process|0009264||IEA,deoxyribose-phosphate aldolase
LMB2-1.2_002912,NA,aldehyde dehydrogenase family protein
LMB2-1.2_002913,NA,aldehyde dehydrogenase family protein
LMB2-1.2_002914,"clpX;go_function=ATP binding|0005524||IEA,ATP hydrolysis activity|0016887||IEA,protein dimerization activity|0046983||IEA",ATP-dependent Clp protease ATP-binding subunit ClpX
LMB2-1.2_002915,NA,NUDIX hydrolase
LMB2-1.2_002916,NA,M3 family metallopeptidase
LMB2-1.2_002917,NA,LysR family transcriptional regulator
LMB2-1.2_002918,tdh;go_function=L-threonine 3-dehydrogenase activity|0008743||IEA;go_process=threonine catabolic process|0006567||IEA,L-threonine 3-dehydrogenase
LMB2-1.2_002919,NA,glycine C-acetyltransferase
LMB2-1.2_002920,NA,helix-turn-helix domain-containing protein
LMB2-1.2_002922,NA,hypothetical protein
LMB2-1.2_002923,"valS;go_function=nucleotide binding|0000166||IEA,aminoacyl-tRNA editing activity|0002161||IEA,valine-tRNA ligase activity|0004832||IEA,ATP binding|0005524||IEA;go_process=valyl-tRNA aminoacylation|0006438||IEA",valine--tRNA ligase
LMB2-1.2_002924,NA,ABC transporter substrate-binding protein
LMB2-1.2_002925,NA,ABC transporter permease
LMB2-1.2_002926,NA,ABC transporter permease
LMB2-1.2_002927,NA,ABC transporter ATP-binding protein
LMB2-1.2_002928,NA,pentapeptide repeat-containing protein
LMB2-1.2_002929,ileS;go_component=cytoplasm|0005737||IEA;go_function=isoleucine-tRNA ligase activity|0004822||IEA;go_process=isoleucyl-tRNA aminoacylation|0006428||IEA,isoleucine--tRNA ligase
LMB2-1.2_002930,NA,bifunctional folylpolyglutamate synthase/dihydrofolate synthase
LMB2-1.2_002931,NA,DUF4233 domain-containing protein
LMB2-1.2_002932,ndk;go_function=nucleoside diphosphate kinase activity|0004550||IEA;go_process=nucleoside diphosphate phosphorylation|0006165||IEA,nucleoside-diphosphate kinase
LMB2-1.2_002933,NA,vitamin K epoxide reductase family protein
LMB2-1.2_002934,NA,Rne/Rng family ribonuclease
LMB2-1.2_002935,NA,DUF4031 domain-containing protein
LMB2-1.2_002936,"rplU;go_component=plastid large ribosomal subunit|0000311||IEA,cytosolic large ribosomal subunit|0022625||IEA;go_function=structural constituent of ribosome|0003735||IEA;go_process=translation|0006412||IEA",50S ribosomal protein L21
LMB2-1.2_002937,"rpmA;go_component=organellar large ribosomal subunit|0000315||IEA,cytosolic large ribosomal subunit|0022625||IEA;go_function=structural constituent of ribosome|0003735||IEA;go_process=translation|0006412||IEA",50S ribosomal protein L27
LMB2-1.2_002938,"obgE;go_function=nucleotide binding|0000166||IEA,magnesium ion binding|0000287||IEA,GTPase activity|0003924||IEA,GTP binding|0005525||IEA",GTPase ObgE
LMB2-1.2_002939,proB;go_function=glutamate 5-kinase activity|0004349||IEA;go_process=proline biosynthetic process|0006561||IEA,glutamate 5-kinase
LMB2-1.2_002940,NA,glutamate-5-semialdehyde dehydrogenase
LMB2-1.2_002941,NA,hypothetical protein
LMB2-1.2_002942,nadD;go_function=nucleotidyltransferase activity|0016779||IEA;go_process=NAD biosynthetic process|0009435||IEA,nicotinate-nucleotide adenylyltransferase
LMB2-1.2_002943,NA,hypothetical protein
LMB2-1.2_002944,rsfS;go_function=ribosome binding|0043022||IEA;go_process=negative regulation of translation|0017148||IEA,ribosome silencing factor
LMB2-1.2_002945,NA,SDR family oxidoreductase
LMB2-1.2_002946,NA,hypothetical protein
LMB2-1.2_002947,NA,ABC transporter ATP-binding protein
LMB2-1.2_002948,NA,membrane dipeptidase
LMB2-1.2_002949,NA,ABC transporter substrate-binding protein
LMB2-1.2_002950,NA,ABC transporter permease
LMB2-1.2_002951,NA,ABC transporter permease
LMB2-1.2_002952,NA,Xaa-Pro peptidase family protein
LMB2-1.2_002953,NA,alpha/beta hydrolase
LMB2-1.2_002954,NA,Lrp/AsnC family transcriptional regulator
LMB2-1.2_002955,NA,hypothetical protein
LMB2-1.2_002956,NA,AI-2E family transporter
LMB2-1.2_002957,NA,hypothetical protein
LMB2-1.2_002958,NA,hypothetical protein
LMB2-1.2_002959,NA,FAD-dependent oxidoreductase
LMB2-1.2_002960,NA,amino acid permease
LMB2-1.2_002961,NA,GntR family transcriptional regulator
LMB2-1.2_002962,NA,haloacid dehalogenase-like hydrolase
LMB2-1.2_002963,ykgO;go_component=ribosome|0005840||IEA;go_function=structural constituent of ribosome|0003735||IEA;go_process=translation|0006412||IEA,type B 50S ribosomal protein L36
LMB2-1.2_002964,NA,GTP-binding protein
LMB2-1.2_002966,NA,NAD(P)/FAD-dependent oxidoreductase
LMB2-1.2_002969,NA,SDR family oxidoreductase
LMB2-1.2_002970,NA,glycoside hydrolase family 3 protein
LMB2-1.2_002971,NA,3-methyladenine DNA glycosylase
LMB2-1.2_002972,NA,DUF2183 domain-containing protein
LMB2-1.2_002973,NA,DedA family protein
LMB2-1.2_002974,NA,anthranilate synthase component I family protein
LMB2-1.2_002975,leuS;go_component=cytoplasm|0005737||IEA;go_function=leucine-tRNA ligase activity|0004823||IEA;go_process=leucyl-tRNA aminoacylation|0006429||IEA,leucine--tRNA ligase
LMB2-1.2_002976,NA,ComEA family DNA-binding protein
LMB2-1.2_002977,NA,ComEC/Rec2 family competence protein
LMB2-1.2_002978,NA,HNH endonuclease
LMB2-1.2_002979,NA,DNA polymerase III subunit delta
LMB2-1.2_002980,NA,histidine phosphatase family protein
LMB2-1.2_002981,"rpsT;go_component=plastid small ribosomal subunit|0000312||IEA,cytosolic small ribosomal subunit|0022627||IEA;go_function=structural constituent of ribosome|0003735||IEA;go_process=translation|0006412||IEA",30S ribosomal protein S20
LMB2-1.2_002982,NA,MFS transporter
LMB2-1.2_002983,NA,alpha/beta hydrolase
LMB2-1.2_002984,NA,MFS transporter
LMB2-1.2_002985,NA,ABC transporter family substrate-binding protein
LMB2-1.2_002986,NA,ABC transporter ATP-binding protein
LMB2-1.2_002987,NA,ABC transporter permease
LMB2-1.2_002988,NA,ABC transporter permease
LMB2-1.2_002989,"lepA;go_function=GTPase activity|0003924||IEA,GTP binding|0005525||IEA",translation elongation factor 4
LMB2-1.2_002990,NA,DUF1990 domain-containing protein
LMB2-1.2_002991,NA,DUF1990 domain-containing protein
LMB2-1.2_002992,hemW;go_function=coproporphyrinogen dehydrogenase activity|0051989||IEA;go_process=porphyrin-containing compound biosynthetic process|0006779||IEA,radical SAM family heme chaperone HemW
LMB2-1.2_002993,NA,carboxylesterase family protein
LMB2-1.2_002994,hrcA;go_component=cytoplasm|0005737||IEA;go_process=response to heat|0009408||IEA,heat-inducible transcriptional repressor HrcA
LMB2-1.2_002995,"dnaJ;go_function=protein binding|0005515||IEA;go_process=protein folding|0006457||IEA,response to heat|0009408||IEA",molecular chaperone DnaJ
LMB2-1.2_002996,NA,16S rRNA (uracil(1498)-N(3))-methyltransferase
LMB2-1.2_002997,NA,HIT domain-containing protein
LMB2-1.2_002998,NA,PhoH family protein
LMB2-1.2_002999,"ybeY;go_function=ribonuclease activity|0004540||IEA,metal ion binding|0046872||IEA;go_process=ribosome biogenesis|0042254||IEA",rRNA maturation RNase YbeY
LMB2-1.2_003000,NA,hemolysin family protein
LMB2-1.2_003001,era;go_function=GTP binding|0005525||IEA,GTPase Era
LMB2-1.2_003002,NA,NADP-dependent oxidoreductase
LMB2-1.2_003003,NA,bleomycin resistance protein
LMB2-1.2_003004,NA,hypothetical protein
LMB2-1.2_003005,leuA;go_function=2-isopropylmalate synthase activity|0003852||IEA;go_process=leucine biosynthetic process|0009098||IEA,2-isopropylmalate synthase
LMB2-1.2_003006,NA,TRIC cation channel family protein
LMB2-1.2_003007,"recO;go_function=DNA binding|0003677||IEA;go_process=DNA repair|0006281||IEA,DNA recombination|0006310||IEA",DNA repair protein RecO
LMB2-1.2_003008,NA,isoprenyl transferase
LMB2-1.2_003009,NA,AAA family ATPase
LMB2-1.2_003010,NA,DsbA family oxidoreductase
LMB2-1.2_003011,NA,metallophosphoesterase family protein
LMB2-1.2_003012,NA,glutathione peroxidase
LMB2-1.2_003013,"dusB;go_function=catalytic activity|0003824||IEA,oxidoreductase activity|0016491||IEA,tRNA dihydrouridine synthase activity|0017150||IEA,flavin adenine dinucleotide binding|0050660||IEA;go_process=tRNA processing|0008033||IEA",tRNA dihydrouridine synthase DusB
LMB2-1.2_003014,NA,deoxyguanosinetriphosphate triphosphohydrolase
LMB2-1.2_003015,dnaG;go_function=DNA primase activity|0003896||IEA;go_process=DNA replication%2C synthesis of RNA primer|0006269||IEA,DNA primase
LMB2-1.2_003016,NA,ATP-binding cassette domain-containing protein
LMB2-1.2_003018,NA,septum formation family protein
LMB2-1.2_003019,def;go_function=peptide deformylase activity|0042586||IEA;go_process=cellular protein modification process|0006464||IEA,peptide deformylase
LMB2-1.2_003020,NA,DMT family transporter
LMB2-1.2_003021,pgl;go_function=6-phosphogluconolactonase activity|0017057||IEA;go_process=pentose-phosphate shunt|0006098||IEA,6-phosphogluconolactonase
LMB2-1.2_003022,NA,glucose-6-phosphate dehydrogenase assembly protein OpcA
LMB2-1.2_003023,zwf;go_function=glucose-6-phosphate dehydrogenase activity|0004345||IEA;go_process=pentose-phosphate shunt|0006098||IEA,glucose-6-phosphate dehydrogenase
LMB2-1.2_003024,NA,glucose-6-phosphate isomerase
LMB2-1.2_003025,tal;go_function=transaldolase activity|0004801||IEA;go_process=pentose-phosphate shunt|0006098||IEA,transaldolase
LMB2-1.2_003026,tkt;go_component=cytoplasm|0005737||IEA;go_function=transketolase activity|0004802||IEA;go_process=pentose-phosphate shunt|0006098||IEA,transketolase
LMB2-1.2_003027,NA,hypothetical protein
LMB2-1.2_003029,NA,heme o synthase
LMB2-1.2_003030,NA,hypothetical protein
LMB2-1.2_003031,NA,COX15/CtaA family protein
LMB2-1.2_003032,sufB;go_function=structural molecule activity|0005198||IEA;go_process=iron-sulfur cluster assembly|0016226||IEA,Fe-S cluster assembly protein SufB
LMB2-1.2_003033,sufD;go_function=structural molecule activity|0005198||IEA;go_process=iron-sulfur cluster assembly|0016226||IEA,Fe-S cluster assembly protein SufD
LMB2-1.2_003034,NA,non-heme iron oxygenase ferredoxin subunit
LMB2-1.2_003035,sufC;go_function=ATP binding|0005524||IEA;go_process=iron-sulfur cluster assembly|0016226||IEA,Fe-S cluster assembly ATPase SufC
LMB2-1.2_003036,NA,metal-sulfur cluster assembly factor
LMB2-1.2_003037,NA,aminotransferase class I/II-fold pyridoxal phosphate-dependent enzyme
LMB2-1.2_003038,NA,MFS transporter
LMB2-1.2_003039,NA,TetR family transcriptional regulator
LMB2-1.2_003040,NA,biotin transporter BioY
LMB2-1.2_003041,NA,energy-coupling factor ABC transporter ATP-binding protein
LMB2-1.2_003042,NA,energy-coupling factor transporter transmembrane protein EcfT
LMB2-1.2_003043,NA,acyltransferase
LMB2-1.2_003044,NA,response regulator transcription factor
LMB2-1.2_003045,NA,sensor histidine kinase
LMB2-1.2_003046,NA,VTT domain-containing protein
LMB2-1.2_003047,NA,CHY zinc finger protein
LMB2-1.2_003048,NA,ATP-binding cassette domain-containing protein
LMB2-1.2_003049,NA,pyridoxamine 5'-phosphate oxidase family protein
LMB2-1.2_003050,NA,SURF1 family protein
LMB2-1.2_003051,NA,hypothetical protein
LMB2-1.2_003052,NA,DUF3099 domain-containing protein
LMB2-1.2_003053,NA,DUF4190 domain-containing protein
LMB2-1.2_003054,NA,beta-ketoacyl-ACP reductase
LMB2-1.2_003055,NA,alpha/beta hydrolase
LMB2-1.2_003056,serB;go_function=L-phosphoserine phosphatase activity|0036424||IEA;go_process=L-serine biosynthetic process|0006564||IEA,phosphoserine phosphatase SerB
LMB2-1.2_003057,NA,glucose-1-phosphate adenylyltransferase
LMB2-1.2_003058,glgA;go_function=glycogen (starch) synthase activity|0004373||IEA,glycogen synthase
LMB2-1.2_003059,NA,ABC transporter ATP-binding protein
LMB2-1.2_003060,NA,type B 50S ribosomal protein L31
LMB2-1.2_003061,NA,hypothetical protein
LMB2-1.2_003062,NA,alpha/beta hydrolase
LMB2-1.2_003063,NA,DUF262 domain-containing HNH endonuclease family protein
LMB2-1.2_003064,NA,hypothetical protein
LMB2-1.2_003065,NA,DUF3145 domain-containing protein
LMB2-1.2_003066,NA,PLP-dependent aminotransferase family protein
LMB2-1.2_003067,NA,hypothetical protein
LMB2-1.2_003068,NA,beta-ketoacyl-[acyl-carrier-protein] synthase family protein
LMB2-1.2_003069,NA,acyl carrier protein
LMB2-1.2_003070,NA,ketoacyl-ACP synthase III
LMB2-1.2_003071,NA,ACP S-malonyltransferase
LMB2-1.2_003072,NA,helix-turn-helix domain-containing protein
LMB2-1.2_003073,aceE;go_component=cytosolic pyruvate dehydrogenase complex|0045250||IEA;go_function=pyruvate dehydrogenase activity|0004738||IEA;go_process=acetyl-CoA biosynthetic process from pyruvate|0006086||IEA,pyruvate dehydrogenase (acetyl-transferring)%2C homodimeric type
LMB2-1.2_003076,NA,helix-turn-helix domain-containing protein
LMB2-1.2_003090,NA,tail fiber domain-containing protein
LMB2-1.2_003094,NA,tyrosine-type recombinase/integrase
LMB2-1.2_003097,NA,TIGR02391 family protein
LMB2-1.2_003098,NA,polyprenol monophosphomannose synthase
LMB2-1.2_003099,NA,class F sortase
LMB2-1.2_003100,NA,glycosyl hydrolase family 8
LMB2-1.2_003101,NA,DUF4397 domain-containing protein
LMB2-1.2_003102,NA,glycosyltransferase family 39 protein
LMB2-1.2_003103,NA,glycosyltransferase family 2 protein
LMB2-1.2_003104,NA,GtrA family protein
LMB2-1.2_003105,NA,VanZ family protein
LMB2-1.2_003106,NA,sigma-70 family RNA polymerase sigma factor
LMB2-1.2_003107,NA,flagellin
LMB2-1.2_003108,fliD;go_component=bacterial-type flagellum|0009288||IEA,flagellar filament capping protein FliD
LMB2-1.2_003109,fliS;go_component=bacterial-type flagellum|0009288||IEA;go_process=cilium or flagellum-dependent cell motility|0001539||IEA,flagellar export chaperone FliS
LMB2-1.2_003111,NA,flagellar biosynthesis protein FlgB
LMB2-1.2_003112,flgC;go_component=bacterial-type flagellum basal body|0009425||IEA;go_function=structural molecule activity|0005198||IEA;go_process=cilium or flagellum-dependent cell motility|0001539||IEA,flagellar basal body rod protein FlgC
LMB2-1.2_003113,fliE;go_function=structural molecule activity|0005198||IEA;go_process=cilium or flagellum-dependent cell motility|0001539||IEA,flagellar hook-basal body complex protein FliE
LMB2-1.2_003114,fliF;go_component=bacterial-type flagellum basal body%2C MS ring|0009431||IEA;go_function=structural molecule activity|0005198||IEA;go_process=cilium or flagellum-dependent cell motility|0001539||IEA,flagellar M-ring protein FliF
LMB2-1.2_003115,"fliG;go_component=bacterial-type flagellum basal body%2C C ring|0009433||IEA;go_function=structural molecule activity|0005198||IEA;go_process=cilium or flagellum-dependent cell motility|0001539||IEA,chemotaxis|0006935||IEA",flagellar motor switch protein FliG
LMB2-1.2_003116,NA,flagellar assembly protein FliH
LMB2-1.2_003117,NA,FliI/YscN family ATPase
LMB2-1.2_003120,NA,flagellar hook capping protein
LMB2-1.2_003121,NA,flagellar hook protein FlgE
LMB2-1.2_003122,NA,flagellar FlbD family protein
LMB2-1.2_003123,NA,MotA/TolQ/ExbB proton channel family protein
LMB2-1.2_003124,NA,OmpA family protein
LMB2-1.2_003125,NA,flagellar motor switch protein FliM
LMB2-1.2_003126,NA,FliM/FliN family flagellar motor switch protein
LMB2-1.2_003127,NA,flagellar biosynthetic protein FliO
LMB2-1.2_003128,fliP;go_process=cilium or flagellum-dependent cell motility|0001539||IEA,flagellar type III secretion system pore protein FliP
LMB2-1.2_003129,fliQ;go_component=bacterial-type flagellum|0009288||IEA;go_process=cilium or flagellum-dependent cell motility|0001539||IEA,flagellar biosynthesis protein FliQ
LMB2-1.2_003130,NA,flagellar biosynthetic protein FliR
LMB2-1.2_003131,NA,EscU/YscU/HrcU family type III secretion system export apparatus switch protein
LMB2-1.2_003132,NA,flagellar biosynthesis protein FlhA
LMB2-1.2_003133,csrA;go_process=regulation of carbohydrate metabolic process|0006109||IEA,carbon storage regulator CsrA
LMB2-1.2_003134,NA,flagellar protein FlgN
LMB2-1.2_003135,flgK;go_component=bacterial-type flagellum hook|0009424||IEA;go_function=structural molecule activity|0005198||IEA;go_process=cilium or flagellum-dependent cell motility|0001539||IEA,flagellar hook-associated protein FlgK
LMB2-1.2_003136,NA,flagellar hook-associated protein 3
LMB2-1.2_003137,NA,flagellar assembly protein FliW
LMB2-1.2_003138,NA,HU family DNA-binding protein
LMB2-1.2_003139,NA,sigma-70 family RNA polymerase sigma factor
LMB2-1.2_003140,NA,AAA family ATPase
LMB2-1.2_003141,NA,TIGR01777 family oxidoreductase
LMB2-1.2_003142,NA,SDR family oxidoreductase
LMB2-1.2_003143,NA,helix-turn-helix transcriptional regulator
LMB2-1.2_003144,NA,aldo/keto reductase
LMB2-1.2_003145,NA,SEC-C domain-containing protein
LMB2-1.2_003146,NA,C4-type zinc ribbon domain-containing protein
LMB2-1.2_003147,NA,bifunctional 3'-5' exonuclease/DNA polymerase
LMB2-1.2_003149,NA,hypothetical protein
LMB2-1.2_003150,NA,BLUF domain-containing protein
LMB2-1.2_003151,NA,ROK family protein
LMB2-1.2_003152,NA,SPOR domain-containing protein
LMB2-1.2_003153,glnA;go_function=glutamate-ammonia ligase activity|0004356||IEA;go_process=glutamine biosynthetic process|0006542||IEA,type I glutamate--ammonia ligase
LMB2-1.2_003154,NA,bifunctional [glutamine synthetase] adenylyltransferase/[glutamine synthetase]-adenylyl-L-tyrosine phosphorylase
LMB2-1.2_003155,NA,diacylglycerol kinase
LMB2-1.2_003156,NA,AI-2E family transporter
LMB2-1.2_003157,NA,GNAT family N-acetyltransferase
LMB2-1.2_003158,glsA;go_function=glutaminase activity|0004359||IEA;go_process=glutamine metabolic process|0006541||IEA,glutaminase A
LMB2-1.2_003159,glnA;go_function=glutamate-ammonia ligase activity|0004356||IEA;go_process=glutamine biosynthetic process|0006542||IEA,type I glutamate--ammonia ligase
LMB2-1.2_003160,NA,RDD family protein
LMB2-1.2_003161,NA,RimK/LysX family protein
LMB2-1.2_003162,NA,RimK family alpha-L-glutamate ligase
LMB2-1.2_003163,NA,DUF4191 domain-containing protein
LMB2-1.2_003165,sucB;go_function=acyltransferase activity|0016746||IEA,2-oxoglutarate dehydrogenase%2C E2 component%2C dihydrolipoamide succinyltransferase
LMB2-1.2_003166,"lpdA;go_function=dihydrolipoyl dehydrogenase activity|0004148||IEA;go_process=glycolytic process|0006096||IEA,cell redox homeostasis|0045454||IEA,dihydrolipoamide metabolic process|0051068||IEA",dihydrolipoyl dehydrogenase
LMB2-1.2_003167,NA,leucyl aminopeptidase
LMB2-1.2_003168,NA,PAC2 family protein
LMB2-1.2_003169,NA,RNA polymerase sigma factor
LMB2-1.2_003170,NA,coenzyme F420-0:L-glutamate ligase
LMB2-1.2_003171,NA,flagellar biosynthesis protein
LMB2-1.2_003172,NA,hypothetical protein
LMB2-1.2_003173,NA,alanine racemase
LMB2-1.2_003174,NA,hypothetical protein
LMB2-1.2_003175,NA,type IIA DNA topoisomerase subunit B
LMB2-1.2_003176,NA,NAD(P)-dependent oxidoreductase
LMB2-1.2_003177,NA,MBL fold metallo-hydrolase
LMB2-1.2_003178,NA,hypothetical protein
LMB2-1.2_003179,NA,hypothetical protein
LMB2-1.2_003180,NA,arginase family protein
LMB2-1.2_003181,NA,DNA topoisomerase IV subunit A
LMB2-1.2_003182,NA,alkaline phosphatase family protein
LMB2-1.2_003183,NA,DUF3071 domain-containing protein
LMB2-1.2_003184,NA,DUF4193 domain-containing protein
LMB2-1.2_003185,NA,DUF3093 domain-containing protein
LMB2-1.2_003186,"dut;go_function=magnesium ion binding|0000287||IEA,dUTP diphosphatase activity|0004170||IEA;go_process=dUMP biosynthetic process|0006226||IEA,dUTP catabolic process|0046081||IEA",dUTP diphosphatase
LMB2-1.2_003187,NA,DUF3710 domain-containing protein
LMB2-1.2_003188,NA,DUF3159 domain-containing protein
LMB2-1.2_003189,NA,aconitate hydratase
LMB2-1.2_003190,"dxs;go_component=cytoplasm|0005737||IEA;go_function=1-deoxy-D-xylulose-5-phosphate synthase activity|0008661||IEA;go_process=pyridoxine biosynthetic process|0008615||IEA,thiamine biosynthetic process|0009228||IEA,isopentenyl diphosphate biosynthetic process|0009240||IEA",1-deoxy-D-xylulose-5-phosphate synthase
LMB2-1.2_003192,NA,TetR/AcrR family transcriptional regulator
LMB2-1.2_003193,NA,SPFH domain-containing protein
LMB2-1.2_003194,NA,glycerol-3-phosphate dehydrogenase/oxidase
LMB2-1.2_003195,NA,TetR/AcrR family transcriptional regulator
LMB2-1.2_003196,NA,FAD-binding oxidoreductase
LMB2-1.2_003197,NA,YegS/Rv2252/BmrU family lipid kinase
LMB2-1.2_003198,NA,GMC family oxidoreductase
LMB2-1.2_003199,NA,3-hydroxyacyl-CoA dehydrogenase NAD-binding domain-containing protein
LMB2-1.2_003200,NA,thiolase family protein
LMB2-1.2_003201,NA,HRDC domain-containing protein
LMB2-1.2_003202,NA,DUF3000 domain-containing protein
LMB2-1.2_003203,NA,lysophospholipase
LMB2-1.2_003204,NA,SufE family protein
LMB2-1.2_003205,NA,sulfurtransferase
LMB2-1.2_003206,zapE;go_function=ATP binding|0005524||IEA,cell division protein ZapE
LMB2-1.2_003207,NA,ammonium transporter
LMB2-1.2_003208,NA,type II toxin-antitoxin system PemK/MazF family toxin
LMB2-1.2_003209,NA,SPW repeat protein
LMB2-1.2_003210,NA,GIY-YIG nuclease family protein
LMB2-1.2_003212,NA,ABC transporter ATP-binding protein
LMB2-1.2_003213,NA,iron chelate uptake ABC transporter family permease subunit
LMB2-1.2_003214,NA,iron chelate uptake ABC transporter family permease subunit
LMB2-1.2_003215,NA,siderophore-interacting protein
LMB2-1.2_003216,NA,ABC transporter substrate-binding protein
LMB2-1.2_003217,NA,AraC family transcriptional regulator
LMB2-1.2_003223,NA,ATP-dependent DNA ligase
LMB2-1.2_003224,NA,AraC family transcriptional regulator
LMB2-1.2_003226,NA,DNA photolyase family protein
LMB2-1.2_003227,NA,hypothetical protein
LMB2-1.2_003228,NA,YnfA family protein
LMB2-1.2_003229,thrS;go_component=cytoplasm|0005737||IEA;go_function=threonine-tRNA ligase activity|0004829||IEA;go_process=threonyl-tRNA aminoacylation|0006435||IEA,threonine--tRNA ligase
LMB2-1.2_003230,NA,HIT domain-containing protein
LMB2-1.2_003231,pdxY;go_function=pyridoxal kinase activity|0008478||IEA;go_process=pyridoxal 5'-phosphate salvage|0009443||IEA,pyridoxal kinase PdxY
LMB2-1.2_003232,NA,aminotransferase class I/II-fold pyridoxal phosphate-dependent enzyme
LMB2-1.2_003233,pdxS;go_function=catalytic activity|0003824||IEA;go_process=pyridoxal phosphate biosynthetic process|0042823||IEA,pyridoxal 5'-phosphate synthase lyase subunit PdxS
LMB2-1.2_003234,pdxT;go_function=carbon-nitrogen ligase activity%2C with glutamine as amido-N-donor|0016884||IEA;go_process=pyridoxal phosphate biosynthetic process|0042823||IEA,pyridoxal 5'-phosphate synthase glutaminase subunit PdxT
LMB2-1.2_003235,NA,DUF402 domain-containing protein
LMB2-1.2_003236,NA,YebC/PmpR family DNA-binding transcriptional regulator
LMB2-1.2_003237,ruvC;go_function=crossover junction endodeoxyribonuclease activity|0008821||IEA;go_process=DNA recombination|0006310||IEA,crossover junction endodeoxyribonuclease RuvC
LMB2-1.2_003238,"ruvA;go_component=Holliday junction helicase complex|0009379||IEA;go_function=DNA binding|0003677||IEA,ATP binding|0005524||IEA,four-way junction helicase activity|0009378||IEA;go_process=DNA repair|0006281||IEA,DNA recombination|0006310||IEA",Holliday junction branch migration protein RuvA
LMB2-1.2_003239,"ruvB;go_function=DNA binding|0003677||IEA,ATP binding|0005524||IEA,four-way junction helicase activity|0009378||IEA;go_process=DNA repair|0006281||IEA,DNA recombination|0006310||IEA",Holliday junction branch migration DNA helicase RuvB
LMB2-1.2_003240,NA,preprotein translocase subunit YajC
LMB2-1.2_003241,secD;go_component=cell envelope Sec protein transport complex|0031522||IEA;go_function=protein-transporting ATPase activity|0015450||IEA;go_process=protein transport by the Sec complex|0043952||IEA,protein translocase subunit SecD
LMB2-1.2_003242,secF;go_component=cell envelope Sec protein transport complex|0031522||IEA;go_function=protein-transporting ATPase activity|0015450||IEA;go_process=protein transport by the Sec complex|0043952||IEA,protein translocase subunit SecF
LMB2-1.2_003243,NA,bifunctional (p)ppGpp synthetase/guanosine-3'%2C5'-bis(diphosphate) 3'-pyrophosphohydrolase
LMB2-1.2_003245,NA,DUF349 domain-containing protein
LMB2-1.2_003246,NA,hypothetical protein
LMB2-1.2_003247,NA,replication-associated recombination protein A
LMB2-1.2_003248,NA,ATP-grasp domain-containing protein
LMB2-1.2_003250,"rpsD;go_component=small ribosomal subunit|0015935||IEA;go_function=structural constituent of ribosome|0003735||IEA,rRNA binding|0019843||IEA;go_process=translation|0006412||IEA",30S ribosomal protein S4
LMB2-1.2_003251,NA,hypothetical protein
LMB2-1.2_003252,alaS;go_component=cytoplasm|0005737||IEA;go_function=alanine-tRNA ligase activity|0004813||IEA;go_process=alanyl-tRNA aminoacylation|0006419||IEA,alanine--tRNA ligase
LMB2-1.2_003253,ruvX;go_component=cytoplasm|0005737||IEA;go_function=molecular_function|0003674||IEA;go_process=biological_process|0008150||IEA,Holliday junction resolvase RuvX
